x,y,z,reflectance
148.0,95.0,32.46516372908664,0.5099576
139.0,64.0,50.89311036429181,0.54776895
58.0,34.0,76.42500157424124,0.597749
144.0,120.0,20.391008340048955,0.49140787
65.0,37.0,83.82208597203766,0.5870154
128.0,12.0,37.110123010604774,0.5126766
125.0,101.0,51.76216270261498,0.54698575
56.0,54.0,89.54611643172183,0.5606934
6.0,12.0,14.063410591006104,0.50555044
102.0,117.0,52.78515516752525,0.5458934
53.0,54.0,86.27541607409204,0.5612842
138.0,105.0,36.804483880205275,0.5474712
13.0,82.0,38.73991619797457,0.5224557
19.0,68.0,48.39705517705942,0.5486961
122.0,69.0,70.4578893091209,0.54647803
138.0,123.0,23.092796461971016,0.5389401
24.0,96.0,44.45321268795918,0.49035788
110.0,89.0,74.25914725591468,0.55503595
113.0,38.0,70.79132289484888,0.5398685
63.0,69.0,99.24445416456534,0.55813456
80.0,94.0,84.86090357506363,0.571725
19.0,84.0,44.80817214876501,0.50507474
97.0,38.0,83.61411088307352,0.5761275
7.0,98.0,25.67554050758316,0.5227619
111.0,114.0,51.091922311446616,0.50522184
7.0,4.0,9.31959324693285,0.5016983
6.0,100.0,23.6109256267258,0.5497463
11.0,72.0,38.638678512782604,0.50482064
104.0,7.0,47.55889692561173,0.53730625
113.0,119.0,44.872060343217385,0.51330954
8.0,2.0,8.707701929755714,0.5170832
14.0,122.0,17.08516426367797,0.5150891
65.0,19.0,64.44021018846058,0.5476156
149.0,116.0,18.7991311615432,0.5063506
148.0,25.0,28.1814820207686,0.5048528
158.0,65.0,28.630841249731827,0.4950761
52.0,70.0,86.45898033750315,0.559209
143.0,38.0,40.1707233238698,0.5410661
110.0,124.0,41.42659172592246,0.5435296
41.0,65.0,74.3041604071272,0.55658966
69.0,29.0,77.02737683753277,0.57795393
92.0,123.0,49.47820783097109,0.5499579
75.0,59.0,111.71763554438651,0.5917312
13.0,115.0,21.37376542551438,0.4986022
29.0,22.0,42.61416749061408,0.5306219
159.0,106.0,15.202721828307372,0.4882894
38.0,65.0,70.79132289484888,0.57207686
52.0,90.0,75.2445670282612,0.5335407
62.0,3.0,45.50474724570143,0.5228378
30.0,85.0,56.479070090360246,0.53239685
64.0,58.0,99.98476190255133,0.5605772
26.0,9.0,29.71842826400312,0.52365315
16.0,98.0,35.11485521672212,0.5390761
9.0,93.0,30.167839427236682,0.49982324
87.0,29.0,78.19251438248725,0.5682113
81.0,68.0,115.17059312837411,0.5741016
6.0,53.0,32.371174973016124,0.5093008
70.0,69.0,106.90443195432042,0.61616254
35.0,71.0,66.65745760400716,0.5275566
156.0,100.0,21.49904049000211,0.5325484
56.0,37.0,77.68692469858264,0.5721854
77.0,18.0,66.0055897201996,0.5308869
18.0,14.0,26.706599715813944,0.53692293
85.0,12.0,58.811317402245194,0.564559
99.0,126.0,44.045705335058365,0.5451914
27.0,97.0,46.87089598758552,0.5525543
86.0,17.0,64.50197762257758,0.5407523
20.0,94.0,41.42659172592246,0.5409471
82.0,113.0,62.55835410673863,0.54433966
60.0,63.0,96.54467141512636,0.5786206
68.0,59.0,104.77305821586091,0.5769641
74.0,88.0,91.02355877024469,0.5585626
92.0,66.0,105.75048139452407,0.59491426
33.0,122.0,32.55925351221284,0.5139714
39.0,0.0,30.973250114800038,0.5311645
26.0,32.0,46.47797741575624,0.50340617
127.0,18.0,42.96955780738212,0.5357138
91.0,123.0,49.702288140488335,0.54927397
90.0,22.0,69.43007738615046,0.5651763
77.0,77.0,104.3728659993852,0.5917173
121.0,1.0,31.95725816261797,0.5296437
149.0,89.0,34.038792072861824,0.5011393
26.0,91.0,49.28393255333021,0.5198755
35.0,59.0,66.96699141100893,0.5490149
14.0,2.0,13.933982822017867,0.48779866
61.0,5.0,47.39809516709735,0.52340406
127.0,6.0,32.55925351221284,0.52396584
26.0,111.0,36.147450843757895,0.5108595
14.0,51.0,41.208634557505704,0.5210511
146.0,2.0,13.933982822017867,0.51785606
79.0,81.0,100.05342501434052,0.57532537
120.0,76.0,71.08494171700019,0.548571
61.0,13.0,56.252690157190784,0.54781175
39.0,49.0,68.86352549901153,0.53356886
90.0,118.0,55.67422850793952,0.5300036
64.0,74.0,97.89989515530884,0.5643294
136.0,14.0,32.06640532099958,0.53992176
109.0,68.0,85.71061104186965,0.5383793
50.0,122.0,43.51470729610822,0.51470566
80.0,20.0,68.46265857675999,0.52903706
73.0,118.0,56.22041575979302,0.547809
124.0,93.0,58.275543448440416,0.5379885
0.0,79.0,24.662825564902057,0.5515125
124.0,19.0,46.28230347814844,0.53766096
137.0,107.0,36.36862241315661,0.5242263
24.0,62.0,54.36520108000411,0.5493612
140.0,98.0,39.22252789298244,0.5351081
73.0,58.0,109.20111794403992,0.5580912
136.0,112.0,33.608943552319374,0.55971694
6.0,111.0,17.318720684093453,0.5198187
5.0,79.0,30.412530819615498,0.4661751
63.0,13.0,57.03223821358866,0.5359458
130.0,29.0,48.51211086706415,0.5289586
145.0,16.0,25.356090992631117,0.5258677
157.0,34.0,23.206121691251663,0.5223213
21.0,35.0,42.99627820207838,0.51162213
95.0,24.0,69.9619047563783,0.549615
11.0,39.0,34.038792072861824,0.5166585
132.0,41.0,53.4003131187321,0.52477807
46.0,24.0,58.50937013677929,0.5630185
96.0,26.0,71.70593128374115,0.53948355
128.0,108.0,43.73026045192165,0.5043701
3.0,12.0,11.169604989925798,0.50657165
127.0,26.0,49.206371721191964,0.54798305
144.0,108.0,29.029621545815463,0.5193792
16.0,52.0,43.73026045192165,0.5132344
101.0,97.0,74.18422361398142,0.56020874
22.0,54.0,51.06206396772352,0.50937384
132.0,7.0,29.62729610243976,0.51195043
32.0,7.0,32.71629520952253,0.5061102
51.0,3.0,40.88715993332919,0.54270303
151.0,114.0,18.285280581709976,0.5128211
13.0,111.0,24.139010706686925,0.5302794
47.0,118.0,45.873994886097215,0.5350669
27.0,52.0,56.349611539131104,0.5344757
49.0,50.0,80.15846939466795,0.58389395
112.0,106.0,58.15341561573509,0.5410926
101.0,18.0,60.770959248923475,0.5703363
36.0,42.0,62.37950059900979,0.5238982
89.0,10.0,55.87716627535828,0.55235034
159.0,60.0,27.348509021776636,0.52557355
33.0,69.0,64.63810855479879,0.5351891
12.0,82.0,37.60816403219102,0.54310834
116.0,49.0,74.31917464758273,0.535949
94.0,4.0,47.83403274902848,0.5166238
48.0,26.0,61.81086347301501,0.5326642
43.0,62.0,76.59851356934598,0.56648785
6.0,98.0,24.61247205318255,0.5075706
149.0,36.0,32.779191059729776,0.50867885
88.0,114.0,60.689942447934946,0.56286085
48.0,87.0,73.84114121967009,0.55778915
98.0,108.0,64.31688086953497,0.5483555
138.0,10.0,27.178377203710845,0.516
159.0,52.0,26.40561696028245,0.5230627
21.0,71.0,50.40842145145686,0.5642115
33.0,92.0,55.919971910118505,0.5091786
9.0,68.0,36.705598525031874,0.55613977
137.0,117.0,28.83377550975977,0.5378256
158.0,111.0,13.334206685485924,0.5076079
124.0,38.0,60.13735233581918,0.5691295
85.0,51.0,103.68563404280246,0.59725
16.0,7.0,19.615829398669256,0.52175045
159.0,94.0,21.019680448401342,0.51886743
48.0,100.0,63.58256626477687,0.5736138
71.0,70.0,107.33041860664186,0.56710595
38.0,21.0,49.59503031676271,0.50805336
45.0,71.0,78.19251438248725,0.5837547
136.0,66.0,54.36520108000411,0.5466531
61.0,79.0,91.64575138300881,0.5606362
43.0,64.0,76.66178107591182,0.5453883
144.0,27.0,33.41066223469457,0.5291801
67.0,30.0,77.36391943607318,0.5689402
66.0,61.0,103.22949016875158,0.5523629
104.0,18.0,59.22753351289065,0.5225861
127.0,52.0,63.18273836665308,0.54982907
78.0,68.0,114.76177278172817,0.5488389
89.0,110.0,65.09848062878139,0.5276086
2.0,30.0,20.33593009881497,0.5207136
16.0,37.0,38.638678512782604,0.54904747
22.0,96.0,42.41055515587501,0.5202884
149.0,81.0,36.76326737229179,0.5373981
105.0,16.0,56.608793023391485,0.5231022
115.0,21.0,55.05865686035983,0.5072911
77.0,97.0,81.18759941688236,0.55177915
1.0,79.0,25.813819562709448,0.51400286
116.0,61.0,77.68692469858264,0.5662099
110.0,1.0,38.268546520908615,0.50425893
84.0,0.0,44.89032409446738,0.54576635
80.0,96.0,82.51829714673454,0.52148324
122.0,82.0,66.47772289652221,0.55579895
101.0,109.0,61.83444569750002,0.5606875
37.0,99.0,55.05865686035983,0.5333248
28.0,50.0,56.92339152597561,0.5175063
108.0,34.0,71.93373476482141,0.5721687
0.0,81.0,24.203435827180762,0.5197798
152.0,39.0,30.7270218142895,0.49017468
77.0,29.0,78.8540669703791,0.59568
74.0,85.0,94.41835166164391,0.5598418
144.0,42.0,40.7312382753089,0.5327267
124.0,120.0,36.582156672772605,0.50294614
135.0,121.0,27.222729339457747,0.52292985
69.0,58.0,105.32361279253594,0.55593157
145.0,109.0,27.40035031410096,0.49786457
144.0,97.0,35.658034922283605,0.53917414
111.0,113.0,52.08461146396937,0.5221671
127.0,62.0,64.89892878735942,0.5559701
35.0,22.0,47.90060214723213,0.5496479
15.0,12.0,22.5,0.50626427
130.0,94.0,51.70187303928853,0.55708957
110.0,75.0,82.5732422574176,0.5565651
110.0,98.0,66.88943883447405,0.53517276
7.0,109.0,19.554346692887282,0.52400094
18.0,97.0,37.73314539953738,0.5433373
118.0,15.0,47.369755342389276,0.55306494
79.0,93.0,86.01201790589403,0.5672243
150.0,24.0,25.56651585994898,0.5141741
17.0,123.0,18.900857642777925,0.51349306
86.0,91.0,87.60335383211975,0.55747426
5.0,51.0,30.842356660499057,0.5253186
120.0,50.0,70.3610597389116,0.531617
98.0,93.0,80.02096586044496,0.5460695
53.0,99.0,68.22362814056174,0.54279447
37.0,97.0,56.51147597457609,0.5162699
62.0,105.0,67.55229084962862,0.56537485
43.0,59.0,76.26786078866024,0.5623447
68.0,99.0,76.66178107591182,0.5480587
40.0,107.0,51.21148528934819,0.56323934
123.0,97.0,56.51147597457609,0.5262795
11.0,88.0,34.43070843733375,0.5009316
71.0,61.0,108.88804203769212,0.5953924
31.0,76.0,60.91010362457438,0.5556625
27.0,107.0,40.05909194606427,0.55855125
88.0,106.0,69.92079444252043,0.5401896
74.0,10.0,56.36038969321073,0.51454633
116.0,109.0,52.5,0.5394365
108.0,52.0,84.3184819310148,0.5745216
115.0,43.0,72.19131112750198,0.56835467
45.0,93.0,66.76043558111886,0.55201876
18.0,49.0,45.28407457445822,0.52462924
5.0,102.0,21.519935160806746,0.52509314
93.0,124.0,48.09114000109957,0.5520131
37.0,39.0,61.74017407275258,0.52861995
129.0,126.0,27.437397584911988,0.529976
106.0,116.0,51.903046162466126,0.55242825
123.0,117.0,40.05909194606427,0.5424293
36.0,93.0,58.275543448440416,0.54128385
97.0,48.0,92.65565113896207,0.55971503
39.0,122.0,36.804483880205275,0.54926753
148.0,59.0,40.136358588452815,0.52703446
128.0,109.0,42.933945025917595,0.53486806
78.0,15.0,62.55835410673863,0.5289079
130.0,33.0,51.091922311446616,0.52529985
155.0,104.0,20.439226796013628,0.50500524
13.0,63.0,41.51394406896372,0.52570003
49.0,90.0,72.6092398632237,0.5608089
47.0,47.0,76.5195586442846,0.5506404
129.0,84.0,58.00939292236558,0.5495
109.0,84.0,78.73752960116622,0.5562335
98.0,83.0,89.34406117298226,0.596091
7.0,88.0,29.992378371498376,0.51762587
35.0,74.0,66.0055897201996,0.5698189
18.0,32.0,38.27693999497224,0.5289269
159.0,41.0,23.625160150080866,0.50973356
134.0,124.0,25.450361469006854,0.5339232
2.0,38.0,23.696364326665012,0.51013774
151.0,86.0,32.93662947137368,0.4932329
28.0,42.0,53.86543651157226,0.54801136
64.0,80.0,93.49643374203683,0.5613289
47.0,60.0,81.06407702954795,0.53827494
64.0,99.0,74.92384492774964,0.54621863
24.0,115.0,31.281996492586327,0.5161401
94.0,34.0,81.22296379833335,0.5758443
144.0,46.0,42.128154059095905,0.53099704
4.0,65.0,30.973250114800038,0.5437198
60.0,121.0,49.245141509575475,0.53425676
55.0,115.0,53.472452065731886,0.53861195
32.0,35.0,54.31296486089622,0.54839754
150.0,85.0,34.398648004750335,0.49762464
38.0,96.0,58.15341561573509,0.5318319
115.0,25.0,58.62102926261725,0.55300087
0.0,116.0,8.240240236304075,0.48142815
149.0,68.0,39.04438885654832,0.5445342
11.0,34.0,31.871594513127953,0.5061292
107.0,124.0,42.933945025917595,0.5501917
81.0,61.0,116.29601401256404,0.5546299
42.0,42.0,68.56925091718465,0.5369884
109.0,83.0,79.39106790552529,0.56377244
95.0,30.0,76.4722544329902,0.53554904
150.0,125.0,11.245269236622937,0.5248146
92.0,21.0,67.7094771446316,0.5280038
13.0,104.0,28.600815235529822,0.5376969
132.0,42.0,53.86543651157226,0.5575266
18.0,117.0,24.461570750746414,0.5333406
67.0,5.0,49.23544707115353,0.5063175
87.0,85.0,94.07209808794828,0.5606916
78.0,33.0,83.61411088307352,0.53861785
134.0,69.0,56.479070090360246,0.5205685
147.0,77.0,40.05909194606427,0.49744204
29.0,40.0,53.97963174602671,0.50432396
89.0,23.0,70.83316108614987,0.5794049
62.0,23.0,67.55229084962862,0.56912816
33.0,46.0,61.04957643049211,0.54398185
153.0,88.0,29.992378371498376,0.4832173
54.0,105.0,63.13446540838427,0.57645845
124.0,64.0,68.46265857675999,0.52482796
156.0,113.0,14.082838397400298,0.4928875
120.0,9.0,40.3427693787695,0.50430745
31.0,85.0,57.557343379275906,0.55803245
6.0,38.0,28.129199946669527,0.49383235
34.0,107.0,46.245091110043035,0.54839146
91.0,41.0,90.13751027320518,0.5766716
101.0,62.0,95.29133162869907,0.5869573
142.0,45.0,44.045705335058365,0.52301943
32.0,6.0,31.817124609167337,0.55336016
2.0,28.0,19.37694101250946,0.5057468
79.0,78.0,103.55997596583562,0.55304545
155.0,14.0,14.420155055348825,0.50082517
50.0,22.0,59.54441259254454,0.52729154
120.0,113.0,45.91102086498767,0.5407438
141.0,91.0,41.86432999692607,0.5350079
89.0,112.0,62.797695338941246,0.54785264
132.0,0.0,23.411862567482295,0.50013936
113.0,46.0,75.97083837760783,0.51935184
129.0,66.0,62.55835410673863,0.5266913
94.0,38.0,85.41183058595563,0.5612663
96.0,34.0,80.17569071840545,0.5209122
4.0,108.0,17.13850183436929,0.5212652
15.0,61.0,43.78424399499382,0.5285092
55.0,123.0,44.94514201387711,0.5183021
13.0,124.0,14.654314684301628,0.48407775
47.0,37.0,70.05796042337508,0.54071623
57.0,19.0,60.80571467925179,0.5718898
60.0,19.0,62.32000600453331,0.5564538
66.0,51.0,97.6222835141306,0.5485371
117.0,89.0,67.69636024417308,0.5839678
106.0,112.0,56.059288132314784,0.54667705
143.0,3.0,17.285322966730902,0.48624167
113.0,44.0,74.80226370874689,0.5529069
136.0,125.0,23.007889433237292,0.5537663
145.0,116.0,22.5,0.5304113
127.0,113.0,40.47204817203438,0.5402243
92.0,101.0,74.43946669405689,0.55726916
111.0,8.0,45.02744404556117,0.5405182
52.0,81.0,81.63199694359133,0.55838394
141.0,108.0,31.902735293424193,0.5191777
11.0,52.0,37.9669534168862,0.53203136
19.0,65.0,48.54090373490307,0.5254445
3.0,79.0,28.114267675127884,0.53178734
53.0,43.0,79.93526579609858,0.548513
81.0,77.0,104.7280745379938,0.58773
105.0,91.0,76.89986135498503,0.54579175
97.0,33.0,78.58817772193254,0.57400095
84.0,91.0,88.02964406615739,0.55516857
143.0,16.0,27.23012342360263,0.52120405
33.0,112.0,41.313178653229755,0.5406295
45.0,21.0,55.05865686035983,0.5142914
66.0,127.0,44.40782560827944,0.5329881
106.0,23.0,63.13446540838427,0.56425005
151.0,65.0,36.82922358916873,0.5064774
157.0,18.0,14.941218544209223,0.495976
26.0,94.0,47.64417194407531,0.52859795
15.0,23.0,29.98475738832326,0.5006336
105.0,82.0,83.91701637451423,0.5573879
143.0,93.0,38.765245332716994,0.5341235
106.0,98.0,69.86603312975981,0.5526646
137.0,49.0,50.96262942010779,0.53194153
128.0,87.0,57.65629298094275,0.5285579
117.0,21.0,53.554992479568156,0.5538973
56.0,58.0,91.02355877024469,0.52970815
22.0,33.0,42.96955780738212,0.54796445
36.0,67.0,68.34300510142678,0.56214374
146.0,120.0,18.61628071240744,0.48327452
153.0,101.0,24.139010706686925,0.5276078
156.0,106.0,18.29202491878057,0.54539543
143.0,111.0,27.935269325618826,0.5202639
102.0,25.0,67.55229084962862,0.54865223
17.0,10.0,22.81006149635929,0.51939017
37.0,73.0,68.54258213183898,0.54866385
134.0,96.0,46.47797741575624,0.52097666
63.0,79.0,93.44471941723702,0.535084
103.0,25.0,66.96699141100893,0.54510975
54.0,44.0,81.5783978445052,0.5422022
124.0,9.0,37.5,0.51056784
16.0,75.0,43.937405430244965,0.5470108
136.0,114.0,32.06640532099958,0.50824076
121.0,4.0,34.88082242970211,0.53632027
15.0,79.0,41.86432999692607,0.5557812
92.0,92.0,84.3184819310148,0.5714432
27.0,121.0,28.83377550975977,0.5590024
128.0,41.0,57.65629298094275,0.55750513
134.0,87.0,51.251385823279946,0.52792144
46.0,5.0,40.23949721273035,0.527996
76.0,91.0,88.02964406615739,0.58142006
64.0,90.0,84.24166479566804,0.55166173
124.0,77.0,66.2602817548029,0.543336
115.0,57.0,78.19251438248725,0.56423
10.0,65.0,38.000408983768274,0.5257412
83.0,115.0,60.16027504302154,0.5258113
88.0,94.0,83.63296856203746,0.54627985
136.0,47.0,51.45123686871317,0.5453871
157.0,82.0,27.378129064406398,0.50455415
158.0,47.0,26.4936091919316,0.5252483
104.0,29.0,70.29201124224132,0.5422421
126.0,111.0,42.96955780738212,0.5160934
79.0,38.0,89.52359969402954,0.5556955
96.0,9.0,52.907735533673396,0.5294344
77.0,119.0,55.4825604971803,0.5567618
131.0,60.0,60.08008393310774,0.52439916
107.0,105.0,62.498674458544954,0.5430953
43.0,86.0,69.57951200398693,0.57414466
135.0,19.0,36.76326737229179,0.5207765
82.0,65.0,117.38088639086408,0.5684203
3.0,86.0,26.200622759360993,0.5285942
67.0,54.0,100.78919892225261,0.58250153
111.0,11.0,48.08160111931735,0.5367295
47.0,51.0,78.45587124338337,0.5522362
58.0,99.0,71.57826279297342,0.5502032
121.0,7.0,37.758164464822876,0.5060257
88.0,103.0,73.36800794597309,0.5396414
135.0,30.0,44.26276973125775,0.53719914
22.0,112.0,31.817124609167337,0.49983785
130.0,57.0,60.86368578837039,0.51229554
96.0,55.0,98.49773125980401,0.56307423
77.0,66.0,115.77680620221396,0.5783176
136.0,25.0,40.06767344016381,0.52166146
40.0,76.0,71.08494171700019,0.5277529
101.0,73.0,93.2388614482611,0.55411273
37.0,18.0,46.245091110043035,0.5325041
46.0,49.0,76.4722544329902,0.5654037
46.0,78.0,76.93170483080985,0.541122
152.0,107.0,21.771017887645453,0.5122539
84.0,43.0,94.96039722126022,0.57516414
122.0,13.0,42.61416749061408,0.5202244
32.0,22.0,45.29325625503671,0.51823246
4.0,33.0,23.860334066246836,0.50750357
56.0,115.0,53.97963174602671,0.53981143
18.0,100.0,36.02482945362551,0.51907593
77.0,67.0,115.0305813266319,0.5997299
77.0,122.0,51.973597306526386,0.5250037
101.0,50.0,90.43764341549766,0.5694947
18.0,69.0,47.14343359522984,0.52859956
82.0,97.0,81.27607092601747,0.54987645
18.0,113.0,27.437397584911988,0.50401217
129.0,51.0,60.62058745536176,0.55126673
149.0,74.0,38.33571846854477,0.5226612
41.0,117.0,42.92504440164882,0.50387186
131.0,32.0,49.47820783097109,0.5571509
74.0,123.0,50.53668278130975,0.52959067
39.0,118.0,40.58426002298058,0.55610466
116.0,87.0,69.9619047563783,0.57049125
64.0,28.0,73.85600480362665,0.5597413
49.0,68.0,83.38857635295487,0.550555
115.0,76.0,76.66178107591182,0.5451616
45.0,67.0,78.8540669703791,0.5764213
140.0,18.0,31.444519250744804,0.5621399
119.0,25.0,55.39755724621478,0.53250754
50.0,6.0,43.51470729610822,0.5431154
17.0,108.0,29.992378371498376,0.5536709
114.0,45.0,74.37928102276335,0.54125077
114.0,10.0,45.25653630013085,0.5399234
88.0,63.0,110.5566515859949,0.5621077
120.0,92.0,62.809688693651324,0.53936267
121.0,40.0,64.35385096487785,0.5533279
28.0,117.0,33.031229322412905,0.53766626
58.0,18.0,60.27502054641034,0.5484719
152.0,60.0,35.53612404427905,0.5386507
26.0,21.0,39.146134532877085,0.5183971
40.0,44.0,67.61772781728163,0.56268245
82.0,24.0,73.08934283025272,0.55894727
119.0,101.0,57.03223821358866,0.54045856
120.0,77.0,70.735593910846,0.57351345
58.0,26.0,68.56925091718465,0.5131693
79.0,36.0,87.18260054000206,0.57519764
79.0,126.0,47.369755342389276,0.5257776
98.0,30.0,74.93906564574976,0.59219027
130.0,125.0,27.615431285385288,0.5368773
126.0,10.0,36.91174248676673,0.5116262
68.0,124.0,48.3300246556924,0.52123845
68.0,19.0,65.44945284305618,0.5360956
127.0,75.0,63.46110770926428,0.55642694
133.0,94.0,48.66580712469839,0.54846746
2.0,95.0,21.68725239592062,0.52484727
5.0,58.0,31.871594513127953,0.52240396
122.0,64.0,70.80526500508908,0.57093453
26.0,72.0,56.059288132314784,0.5443427
140.0,19.0,32.15225893765909,0.5250005
137.0,15.0,31.95725816261797,0.53103465
71.0,17.0,63.948521048210274,0.536151
72.0,10.0,56.059288132314784,0.54267025
128.0,10.0,35.37384939716531,0.5549891
132.0,12.0,33.8634096616197,0.5265703
120.0,23.0,52.907735533673396,0.5329806
57.0,18.0,59.76038698987388,0.54178584
133.0,57.0,57.38181905096689,0.55077016
17.0,107.0,30.657892373629593,0.530305
35.0,49.0,64.44021018846058,0.532675
10.0,117.0,17.158510555226243,0.5384627
71.0,11.0,57.03223821358866,0.5369776
94.0,7.0,51.251385823279946,0.5488951
104.0,104.0,65.36149843143082,0.5284611
8.0,125.0,9.468440661700166,0.50892514
144.0,12.0,23.411862567482295,0.51647645
102.0,70.0,93.29017719739906,0.58551073
39.0,112.0,46.05931018879999,0.5481936
58.0,101.0,69.57951200398693,0.54166
141.0,77.0,46.945977222999964,0.5233896
59.0,71.0,94.07209808794828,0.56499445
156.0,87.0,26.993804297646967,0.5162985
122.0,21.0,49.59503031676271,0.53290033
137.0,86.0,48.43538652071805,0.54817545
80.0,24.0,73.14787143341819,0.55219257
33.0,33.0,54.05240439672074,0.49791348
106.0,83.0,82.28112654606257,0.5867713
8.0,118.0,14.582710725190907,0.48994628
78.0,37.0,88.28816870783967,0.5666769
125.0,50.0,64.79942338583241,0.5301036
122.0,121.0,37.068754601087555,0.5261279
112.0,38.0,71.70593128374115,0.5923323
17.0,54.0,45.28407457445822,0.5349244
67.0,22.0,68.50260484920551,0.5305729
116.0,8.0,42.02251732148537,0.537068
146.0,76.0,41.42659172592246,0.55565596
56.0,100.0,69.32167442656743,0.5156992
86.0,0.0,44.70788594398221,0.5284223
143.0,36.0,39.24800840634664,0.4897608
126.0,116.0,38.680845564843814,0.51643986
114.0,26.0,60.27502054641034,0.53504264
150.0,64.0,38.00877500848181,0.5229984
69.0,91.0,85.85093651964426,0.5635339
78.0,38.0,89.45614907598761,0.56869614
65.0,12.0,56.608793023391485,0.5369924
23.0,46.0,49.98584637862804,0.52658594
97.0,19.0,63.65556707223668,0.5440894
23.0,84.0,49.245141509575475,0.5427727
101.0,38.0,80.8532311397847,0.5563581
148.0,5.0,14.550179544266918,0.5078702
143.0,57.0,45.75378797541251,0.5704385
7.0,13.0,15.694807556230902,0.51817864
96.0,62.0,101.11330317198978,0.57383156
41.0,7.0,39.10372494933298,0.5387935
136.0,31.0,43.86529107930454,0.56226176
77.0,92.0,87.01580200955053,0.5505881
80.0,86.0,94.23132928838,0.57735014
85.0,125.0,48.310884589829925,0.5409662
144.0,59.0,44.80817214876501,0.54541874
39.0,109.0,48.6946620545685,0.5191102
97.0,6.0,49.206371721191964,0.5225791
92.0,127.0,44.88119166378064,0.50689507
123.0,66.0,69.57951200398693,0.53199506
8.0,50.0,34.08668577586119,0.49224877
53.0,36.0,74.43946669405689,0.5595787
117.0,102.0,57.87674525197666,0.5260454
152.0,64.0,35.66616858015272,0.5361331
67.0,51.0,98.46585241540492,0.5463369
13.0,25.0,29.195667343081624,0.51782465
47.0,56.0,80.22739943004028,0.49690744
103.0,106.0,63.91181812234004,0.55103856
88.0,120.0,53.74108435509208,0.5394691
27.0,110.0,37.7998798291781,0.5415445
122.0,97.0,57.43661750457946,0.5289699
69.0,116.0,57.7443802125306,0.5231187
53.0,72.0,87.01580200955053,0.55308247
13.0,117.0,19.937519519052493,0.49122646
16.0,100.0,33.99092503921602,0.5116283
131.0,119.0,32.14445059658662,0.521184
80.0,71.0,111.80087750084819,0.5666094
119.0,23.0,53.72038167824101,0.5409786
152.0,89.0,30.7270218142895,0.51358706
13.0,6.0,16.202442577730825,0.5090462
87.0,101.0,75.89300702532202,0.5604885
147.0,57.0,41.09553476420779,0.5436602
70.0,36.0,85.17465178854947,0.5555987
121.0,57.0,71.28167070027854,0.5281972
89.0,21.0,68.54258213183898,0.5360258
117.0,99.0,60.34397378793459,0.5497336
93.0,57.0,102.70591529297782,0.57001615
136.0,65.0,54.396562775950855,0.54925764
118.0,12.0,44.56225309212513,0.52166307
44.0,12.0,45.92028025128077,0.54986864
54.0,27.0,67.03170529550306,0.5661176
21.0,105.0,35.84530794351422,0.5179312
91.0,48.0,97.25740538645387,0.5921817
52.0,83.0,80.36561913765445,0.5645344
69.0,69.0,105.84708941423071,0.57810926
19.0,61.0,48.46414850733594,0.52333486
126.0,52.0,64.31688086953497,0.56018347
58.0,27.0,69.57951200398693,0.5302831
53.0,93.0,73.58918860185541,0.5695237
141.0,110.0,30.512127814475974,0.50713533
98.0,117.0,54.438401707007564,0.52660966
65.0,26.0,72.14828545009225,0.55437577
40.0,87.0,65.95479534369896,0.56730324
38.0,110.0,47.03993741979577,0.550564
83.0,9.0,55.4825604971803,0.5503576
93.0,12.0,57.217710668863496,0.53995925
130.0,53.0,60.03430858948207,0.51729804
138.0,117.0,27.972531937204856,0.5216056
135.0,102.0,41.69770118317087,0.5331852
117.0,16.0,49.012840391601145,0.54408085
148.0,3.0,13.000313426490502,0.47823173
41.0,88.0,66.36249719350207,0.5439259
53.0,124.0,42.933945025917595,0.5560872
67.0,14.0,59.48770534116187,0.56077605
153.0,46.0,31.933887085312787,0.50600475
84.0,64.0,115.31478714334182,0.58029836
34.0,121.0,34.2065370049505,0.5096309
34.0,84.0,61.24772967541864,0.52855396
70.0,98.0,78.48890832913068,0.5922268
137.0,4.0,23.064485855600758,0.48902777
83.0,18.0,66.0055897201996,0.533123
20.0,108.0,32.85000314848248,0.5452133
98.0,126.0,44.38060643639867,0.54929984
80.0,39.0,90.71741964588637,0.5706286
63.0,42.0,87.43440016393178,0.5547057
78.0,13.0,60.217620264585754,0.53213906
43.0,18.0,50.853416570303345,0.53467464
60.0,94.0,77.76806202213952,0.58092463
127.0,86.0,59.21624695573379,0.53970534
107.0,4.0,42.933945025917595,0.5253068
104.0,96.0,73.14787143341819,0.580985
141.0,34.0,40.377223199854086,0.5009337
10.0,67.0,37.933511488638885,0.56357163
123.0,89.0,61.74017407275258,0.5698183
62.0,27.0,71.8054628133629,0.56261307
33.0,75.0,63.46110770926428,0.56071675
141.0,22.0,33.252363496033,0.5068414
41.0,35.0,63.07418177586021,0.5195479
5.0,90.0,27.023311340173336,0.5296855
64.0,35.0,81.20527757793751,0.56191325
131.0,126.0,25.96689088541155,0.49094075
157.0,101.0,19.937519519052493,0.5115183
39.0,38.0,63.13446540838427,0.516709
131.0,37.0,52.40859846862465,0.53381264
66.0,24.0,70.3610597389116,0.5521234
99.0,67.0,97.46953282287488,0.52864826
153.0,82.0,31.933887085312787,0.5112073
152.0,19.0,20.549528198889796,0.5112398
19.0,33.0,39.85341173976212,0.52557117
